movieId,imdbId,tmdbId,poster_url,description
3054,190641,10228.0,https://image.tmdb.org/t/p/w500/6YPzBcMH0aPNTvdXNCDLY0zdE1g.jpg,"Determined to prove its superiority, a bio-engineered Pokémon called Mewtwo lures Ash, Pikachu and others into a Pokemon match like none before."
3055,165773,47692.0,https://image.tmdb.org/t/p/w500/itqEwiINuYvaqvFKw5YWitnqAUc.jpg,"Seventeen and pregnant, Felicia travels to England in search of her lover and is found instead by Joseph Ambrose Hilditch, a helpful catering manager whose kindness masks unsettling secret."
3057,118150,144953.0,https://image.tmdb.org/t/p/w500/lBYQEQidyOkL5VI59FRHVmoMC4z.jpg,"After making a disastrous 3-hour documentary on New York City's water supply, two young filmmakers focus on the goings-on of life in the LA offices of Boone and Murphy, private investigators. Cheating husbands and missing dogs fail to bring in the big bucks, however, and after sleeping with the wife of one of their clients, Murphy leaves. To stop Boone from having to close down the business, the filmmakers must resort to a more hands-on approach in the investigations to ensure the completion of their movie."
3060,101605,11663.0,https://image.tmdb.org/t/p/w500/eLGW0waiQyEwnNEJcJDH2Tsd3Hu.jpg,"Jimmy Rabbitte, just a thick-ya out of school, gets a brilliant idea: to put a soul band together in Barrytown, his slum home in north Dublin. First he needs musicians and singers: things slowly start to click when he finds three fine-voiced females virtually in his back yard, a lead singer (Deco) at a wedding, and, responding to his ad, an aging trumpet player, Joey ""The Lips"" Fagan."
3061,34862,13485.0,https://image.tmdb.org/t/p/w500/7eZzwqLM1w1Mljg60rzB1zr27lu.jpg,"Lovely Linda Mason has crooner Jim Hardy head over heels, but suave stepper Ted Hanover wants her for his new dance partner after fickle Lila Dixon gives him the brush. Jim's supper club, Holiday Inn, is the setting for the chase by Hanover and his manager."
3062,56197,9289.0,https://image.tmdb.org/t/p/w500/5zmvEofdIlgXrQl9A7e5IOzlnFU.jpg,"The retelling of June 6, 1944, from the perspectives of the Germans, US, British, Canadians, and the Free French. Marshall Erwin Rommel, touring the defenses being established as part of the Reich's Atlantic Wall, notes to his officers that when the Allied invasion comes they must be stopped on the beach. ""For the Allies as well as the Germans, it will be the longest day"""
3063,105156,9264.0,https://image.tmdb.org/t/p/w500/qYUDr0PrK4EGvBTa0sQE5EW6hsC.jpg,A seductive teen befriends an introverted high school student and schemes her way into the lives of her wealthy family.
3064,119908,18222.0,https://image.tmdb.org/t/p/w500/l9Z43sz0qjTrmDjXRlChIVoH1JB.jpg,A sinister seductress vows to destroy a suburban family.
3066,66473,11165.0,https://image.tmdb.org/t/p/w500/aRR16lO2p2LXpxkEJUUW7LrgOLj.jpg,"In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words use by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War."
3067,95675,4203.0,https://image.tmdb.org/t/p/w500/lOehCiqghODNrNBpI1JS76zl6Lx.jpg,"Pepa resolves to kill herself with a batch of sleeping-pill-laced gazpacho after her lover leaves her. Fortunately, she is interrupted by a deliciously chaotic series of events."
3068,84855,24226.0,https://image.tmdb.org/t/p/w500/bAe0telFqAzdV8a7aUiIBMEy9d8.jpg,"Frank Galvin is a down-on-his-luck lawyer and reduced to drinking and ambulance chasing, when a former associate reminds him of his obligations in a medical malpractice suit by serving it to Galvin on a silver platter—all parties are willing to settle out of court. Blundering his way through the preliminaries, Galvin suddenly realizes that the case should actually go to court—to punish the guilty, to get a decent settlement for his clients... and to restore his standing as a lawyer."
3069,68528,88875.0,https://image.tmdb.org/t/p/w500/hFGpoV5hDewXyBvjd44ajO58Sxw.jpg,"Middle-aged widow Beatrice Hunsdorfer and her daughters Ruth and Matilda are struggling to survive in a society they barely understand. Beatrice dreams of opening an elegant tea room but does not have the wherewithal to achieve her lofty goal. Epileptic Ruth is a rebellious adolescent, while shy but highly intelligent and idealistic Matilda seeks solace in her pets and school projects, including one designed to show how small amounts of radium affect marigolds."
3070,86856,11379.0,https://image.tmdb.org/t/p/w500/l9NDh3IYPAmSYjqMcxPfUh83Xwm.jpg,"Adventurer/surgeon/rock musician Buckaroo Banzai and his band of men, the Hong Kong Cavaliers, take on evil alien invaders from the 8th dimension."
3071,94027,29154.0,https://image.tmdb.org/t/p/w500/A9pfzwk02iNl6i9wyk8lNcBkvc.jpg,"Jaime Escalante is a mathematics teacher in a school in a hispanic neighbourhood. Convinced that his students have potential, he adopts unconventional teaching methods to try and turn gang members and no-hopers into some of the country's top algebra and calculus students."
3072,93565,2039.0,https://image.tmdb.org/t/p/w500/2mnVWpvsHEHHnfvLn1NXYVvBGl5.jpg,"37-year-old Italian-American widow Loretta Castorini believes she is unlucky in love, and so accepts a marriage proposal from her boyfriend Johnny, even though she doesn't love him. When she meets his estranged younger brother Ronny, an emotional and passionate man, she finds herself drawn to him. She tries to resist, but Ronny, who blames his brother for the loss of his hand, has no scruples about aggressively pursuing her while Johnny is out of the country. As Loretta falls for Ronny, she learns that she's not the only one in her family with a secret romance."
3074,68762,11943.0,https://image.tmdb.org/t/p/w500/732cOohUbdH3FCo7lPbYVtbgUot.jpg,A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by Indians when he proves to be the match of their warriors in one-to-one combat on the early frontier.
3075,59646,11481.0,https://image.tmdb.org/t/p/w500/dtyCKEPLqv9wxyVazL4b843vtUb.jpg,"Beautiful young manicurist Carole suffers from androphobia (the pathological fear of interaction with men). When her sister and roommate, Helen, leaves their London flat to go on an Italian holiday with her married boyfriend, Carole withdraws into her apartment. She begins to experience frightful hallucinations, her fear gradually mutating into madness."
3076,57187,2690.0,https://image.tmdb.org/t/p/w500/feA0zc2A10gxY0aof4sPk07oDrc.jpg,"When a naive policeman falls in love with a prostitute, he doesn’t want her seeing other men and creates an alter ego who’s to be her only customer."
3077,164312,20565.0,https://image.tmdb.org/t/p/w500/fcOziYVE7iGW3H7tM4yLod4ExvK.jpg,Director Michael Apted revisits the same group of British-born adults after a 7 year wait. The subjects are interviewed as to the changes that have occurred in their lives during the last seven years.
3078,165859,27141.0,https://image.tmdb.org/t/p/w500/pFcUURqmwvvyq0eFzvDun8daPMX.jpg,"This semi-autobiographical film by Barry Levinson follows various members of the Kurtzman clan, a Jewish family living in suburban Baltimore during the 1950s. As teenaged Ben completes high school, he falls for Sylvia, a black classmate, creating inevitable tensions. Meanwhile, Ben's brother, Van, attends college and becomes smitten with a mysterious woman while their father tries to maintain his burlesque business."
3079,178737,10399.0,https://image.tmdb.org/t/p/w500/8wmitt5MhUovjDzxhVfWIifnnnV.jpg,"When spirited young woman, Fanny Price is sent away to live on the great country estate of her rich cousins, she's meant to learn the ways of proper society. But while Fanny learns 'their' ways, she also enlightens them with a wit and sparkle all her own."
3081,162661,2668.0,https://image.tmdb.org/t/p/w500/uZNxJW7ygEHizeHOp7Nw9ysf4QJ.jpg,"Skeptical young detective Ichabod Crane gets transferred to the hamlet of Sleepy Hollow, New York, where he is tasked with investigating the decapitations of three people – murders the townsfolk attribute to a legendary specter, The Headless Horseman."
3082,143145,36643.0,https://image.tmdb.org/t/p/w500/wCb2msgoZPK01WIqry24M4xsM73.jpg,"Greed, revenge, world dominance and high-tech terrorism – it's all in a day's work for Bond, who's on a mission to protect a beautiful oil heiress from a notorious terrorist. In a race against time that culminates in a dramatic submarine showdown, Bond works to defuse the international power struggle that has the world's oil supply hanging in the balance."
3083,185125,99.0,https://image.tmdb.org/t/p/w500/hjQhzhkGYXPNM96k0mOgob6HMmn.jpg,"Following the tragic death of her teenage son, Manuela travels from Madrid to Barcelona in an attempt to contact the long-estranged father the boy never knew. She reunites with an old friend, an outspoken transgender sex worker, and befriends a troubled actress and a pregnant, HIV-positive nun."
3086,24852,25898.0,https://image.tmdb.org/t/p/w500/iN8B54ymwiLJmnbz5iluqbsit1e.jpg,"Ollie Dee and Stannie Dum try to borrow money from their employer, the toymaker, to pay off the mortgage on Mother Peep's shoe and keep it and Little Bo Peep from the clutches of the evil Barnaby. When that fails, they trick Barnaby, enraging him."
3087,96061,9647.0,https://image.tmdb.org/t/p/w500/2jyzx7yRAxyqjEESob3d8U1pRcr.jpg,"Frank Cross is a wildly successful television executive whose cold ambition and curmudgeonly nature has driven away the love of his life. But after firing a staff member on Christmas Eve, Frank is visited by a series of ghosts who give him a chance to re-evaluate his actions and right the wrongs of his past."
3088,42546,11787.0,https://image.tmdb.org/t/p/w500/dgd82hYmpiXDM1G867HqNaWe8wj.jpg,"The story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places."
3089,40522,5156.0,https://image.tmdb.org/t/p/w500/rLpveWO1hTNYF9LUZJZgTdq5nyf.jpg,"Unemployed Antonio is elated when he finally finds work hanging posters around war-torn Rome. However on his first day, his bicycle—essential to his work—gets stolen. His job is doomed unless he can find the thief. With the help of his son, Antonio combs the city, becoming desperate for justice."
3090,93509,24276.0,https://image.tmdb.org/t/p/w500/cESTph19WGOoOPjpqjyl7mPdL3T.jpg,"Filmed in the coal country of West Virginia, ""Matewan"" celebrates labor organizing in the context of a 1920s work stoppage. Union organizer, Joe Kenehan, a scab named ""Few Clothes"" Johnson and a sympathetic mayor and police chief heroically fight the power represented by a coal company and Matewan's vested interests so that justice and workers' rights need not take a back seat to squalid working conditions, exploitation and the bottom line."
3091,80979,11953.0,https://image.tmdb.org/t/p/w500/ag3sgXg27j8NTaIbWoODIFiikfw.jpg,"Akira Kurosawa's lauded feudal epic presents the tale of a petty thief who is recruited to impersonate Shingen, an aging warlord, in order to avoid attacks by competing clans. When Shingen dies, his generals reluctantly agree to have the impostor take over as the powerful ruler. He soon begins to appreciate life as Shingen, but his commitment to the role is tested when he must lead his troops into battle against the forces of a rival warlord."
3093,67411,29005.0,https://image.tmdb.org/t/p/w500/s08TlP0kKcpK50XZhg9oL7aGpbz.jpg,"A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene."
3094,93512,26371.0,https://image.tmdb.org/t/p/w500/4MI2y8XViPrDiKs1p0QC4bTeZzf.jpg,"After his lover rejects him, Maurice attempts to come to terms with his sexuality within the restrictiveness of Edwardian society."
3095,32551,596.0,https://image.tmdb.org/t/p/w500/eUcxMVBIA0Jg8l1RGUqycrc3eIQ.jpg,"Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncle’s farm, and joins them the next day as they head for California and a new life... Hopefully."
3096,50738,52470.0,https://image.tmdb.org/t/p/w500/9qXWyhDDoQH2WEc3KecjRmu6QC.jpg,"The eccentric Bullock household again need a new butler. Daughter Irene encounters bedraggled Godfrey Godfrey at the docks and, fancying him and noticing his obviously good manners, gets him the job. He proves a great success, but keeps his past to himself. When an old flame turns up Irene's sister Cordelia starts making waves."
3097,33045,20334.0,https://image.tmdb.org/t/p/w500/dZ1aEzGYRiqJwPfjS6VL7wUkHmF.jpg,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal."
3098,87781,11393.0,https://image.tmdb.org/t/p/w500/fwn1gYeOkS1XHKVFdNorKSIpix8.jpg,An unknown middle-aged batter named Roy Hobbs with a mysterious past appears out of nowhere to take a losing 1930s baseball team to the top of the league.
3099,73692,31121.0,https://image.tmdb.org/t/p/w500/6jmFvXPV6OhtX3AkAVnH7rwdeUJ.jpg,A Beverly Hills hairdresser runs around town on the eve of the 1968 presidential election trying to make heads or tails of his financial and romantic entanglements. His attempts to gather the money to open his own salon are continually side-tracked by the distractions presented by his many lovers.
3100,105265,293.0,https://image.tmdb.org/t/p/w500/aVP45oS2cBL4WtZ1kB7r8uarruB.jpg,"The Maclean brothers, Paul and Norman, live a relatively idyllic life in rural Montana, spending much of their time fly fishing. The sons of a minister, the boys eventually part company when Norman moves east to attend college, leaving his rebellious brother to find trouble back home. When Norman finally returns, the siblings resume their fishing outings, and assess where they've been and where they're going."
3101,93010,10998.0,https://image.tmdb.org/t/p/w500/vjB9XwJKnYqFKKjhWcE6WpAf5Ki.jpg,A married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.
3102,89360,12235.0,https://image.tmdb.org/t/p/w500/wHYjo3NLc293ZEXVSGhRIUr3Iqi.jpg,"After a wealthy heiress is murdered in her beach house, her devastated husband becomes the prime suspect. He hires a lawyer who hasn’t taken a criminal case in years, and as they work together, a complicated romance develops amidst the trial."
3103,100680,36094.0,https://image.tmdb.org/t/p/w500/ydDNS3aCnBWOT9jQiEVmN56rk2i.jpg,"An illiterate cook at a company cafeteria tries for the attention of a newly widowed woman. As they get to know one another, she discovers his inability to read. When he is fired, she takes on trying to teach him to read in her kitchen each night."
3104,95631,9013.0,https://image.tmdb.org/t/p/w500/vT4hIPxQIfYPOwIQaTvOY2gHzJg.jpg,"A bounty hunter pursues a former Mafia accountant who embezzled $15 million of mob money. He is also being chased by a rival bounty hunter, the F.B.I., and his old mob boss after jumping bail."
3105,99077,11005.0,https://image.tmdb.org/t/p/w500/9gztZXuHLG6AJ0fgqGd7Q43cWRI.jpg,"Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to ""awaken"" the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor."
3106,99291,59820.0,https://image.tmdb.org/t/p/w500/uBdJXVfcQkhKBg2SfydhoTqtcBr.jpg,"In this drama from director Alan Parker, on-the-lam Jack McGurn flees to Los Angeles and takes a job as a projectionist at a movie theater owned by a Japanese-American man. Jack falls for the owner's daughter, Lily, but they are forced to elope to Seattle when her father forbids the relationship. The couple marry and have a daughter, but when World War II breaks out, Jack is powerless to stop his new family's forced internment."
3107,101393,2924.0,https://image.tmdb.org/t/p/w500/bymJtYNIdiAiBR1LRetaJXbfryc.jpg,Firemen brothers Brian and Stephen McCaffrey battle each other over past slights while trying to stop an arsonist with a diabolical agenda from torching Chicago.
3108,101889,177.0,https://image.tmdb.org/t/p/w500/hwIYw22HmAUMobV4zsX69MgfVUz.jpg,Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.
3109,88007,38557.0,https://image.tmdb.org/t/p/w500/tbBn5d2dQOzqj4qCbQQ44zntotI.jpg,"Tom and Mae Garvey are a Tennessee farming couple battling violent floods to save their land. In addition to natural disasters, the Garveys fight to stop a selfish land developer and a local corporation from foreclosing on their farm. While Mae stays at home to care for their children and tend to the crops, Tom finds work as a scab at a steel mill to preserve his family's property."
3110,87091,42087.0,https://image.tmdb.org/t/p/w500/2lcDRkDJVtFt06Z1oueZtobcJJz.jpg,"Jewell and Gil are farmers. They seem to be working against the odds, producing no financial surplus. Gil has lost hope of ever becoming prosperous, but Jewell decides to fight for her family."
3111,87921,13681.0,https://image.tmdb.org/t/p/w500/bmWg3uVn700inqOiadxeFTmiqmV.jpg,"In 1935 rural Texas, recently widowed Edna Spaulding struggles to survive with two small children, a farm to run, and very little money in the bank - not to mention a deadly tornado and the unwelcome presence of the Ku Klux Klan. Edna is aided by her beautician sister, Margaret; a blind boarder, Mr. Will; and a would-be thief, Moze, who decides to teach Edna how to plant and harvest cotton."
3112,90556,34760.0,https://image.tmdb.org/t/p/w500/qMUD4HGqjH1I8LBZI9kcT6Dxmyh.jpg,A mother and daughter spend a night together after the daughter reveals that she will kill herself by the end of it.
3113,146675,9946.0,https://image.tmdb.org/t/p/w500/pY8FbKKl3VD0jRI1iDFrwN6alLa.jpg,"On 28 December 1999, the citizens of New York City are getting ready for the turn of the millennium. However, Satan decides to crash the party by coming to the city  and searching for his chosen bride — a 20-year-old woman named Christine York. The world will end, and the only hope lies within an atheist named Jericho Cane."
3114,120363,863.0,https://image.tmdb.org/t/p/w500/2MFIhZAW0CVlEQrFyqwa4U6zqJP.jpg,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong."
3115,155711,31582.0,https://image.tmdb.org/t/p/w500/fkwkkUnaTmhaWt2OGBRepYr7yB5.jpg,An ultraconservative police officer suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons - with the drag queen next door.
3116,189744,125520.0,https://image.tmdb.org/t/p/w500/7eBM9T0CKZpy59dIsvAg4GArTg8.jpg,A footman seduces a count's daughter. Adaptation of August Strindberg's famous play.
3117,134154,22267.0,https://image.tmdb.org/t/p/w500/pH3J5IUzho4ZVaRuTuErzqHHovb.jpg,"Ride with the Devil follows four people who are fighting for truth and justice amidst the turmoil of the American Civil War. Director Ang Lee takes us to a no man's land on the Missouri/Kansas border where a staunch loyalist, an immigrant's son, a freed slave, and a young widow form an unlikely friendship as they learn how to survive in an uncertain time. In a place without rules and redefine the meaning of bravery and honor."
3118,161023,55123.0,https://image.tmdb.org/t/p/w500/2SdW45O7bPDTe0zLzNHhEcacNAk.jpg,"Whenever trouble strikes in one of her relationships, single mother Mary Jo Walker and her daughter, Ava, pack up and move to another city, a routine Ava is tiring of. This time, they are helped on their move to San Diego by trucker Jack Ranson. While Ava settles in, getting a leading part in the school play, Jack starts dating Mary Jo but soon reveals himself to be controlling and aggressive. Mary Jo prepares to flee again, angering Ava."
3120,104114,10411.0,https://image.tmdb.org/t/p/w500/ny722xPMhsY6JlRmQQjLZs7JP0S.jpg,"A Florida con man uses the passing of the long time Congressman from his district, who he just happens to share a name with, to get elected to his version of paradise- Congress, where the money flows from lobbyists."
3121,45877,41462.0,https://image.tmdb.org/t/p/w500/9ORvQWC2o0FwIEl6zYU1jw9qH0X.jpg,"Roy and Gilbert's fishing trip takes a terrifying turn when the hitchhiker they pick up turns out to be a sociopath on the run from the law. He's killed before, and he lets the two know that as soon as they're no longer useful, he'll kill again. The two friends plot an escape, but the hitchhiker's peculiar physical affliction, an eye that never closes even when he sleeps, makes it impossible for them to tell when they can make a break for it."
3122,33021,1718.0,https://image.tmdb.org/t/p/w500/anXb1EurqCoO094mJDpqDiLQFa6.jpg,"As a penalty for fighting fellow classmates days before graduating from West Point, J.E.B. Stuart, George Armstrong Custer and four friends are assigned to the 2nd Cavalry, stationed at Fort Leavenworth. While there they aid in the capture and execution of the abolitionist, John Brown following the Battle of Harper's Ferry."
3125,172396,20024.0,https://image.tmdb.org/t/p/w500/xTp5cyp6qG0YTdI4AEz4ytjODOQ.jpg,"On a rainy London night in 1946, novelist Maurice Bendrix has a chance meeting with Henry Miles, husband of his ex-mistress Sarah, who abruptly ended their affair two years before. Bendrix's obsession with Sarah is rekindled; he succumbs to his own jealousy and arranges to have her followed."
3127,144715,13787.0,https://image.tmdb.org/t/p/w500/nGowjHJdy59gMtEo8GPRWY6382Z.jpg,"While on a journey of discovery in exotic India, beautiful young Ruth Barron falls under the influence of a charismatic religious guru. Her desperate parents then hire PJ Waters, a macho cult de-programmer who confronts Ruth in a remote desert hideaway. But PJ quickly learns that he's met his match in the sexy, intelligent and iron-willed Ruth."
3128,160513,54933.0,https://image.tmdb.org/t/p/w500/yhoXmw3zbds7gjDPJfA7CiNNssI.jpg,"School nurse Alice Goodwin lives with her husband and two daughters on a dairy farm in a small Wisconsin community. After an accident on her property involving a friend's child, the town turns against her and Alice finds herself fighting charges of child abuse."
3129,158371,9684.0,https://image.tmdb.org/t/p/w500/23S5qa8j3ajYnERcYCqMLfSeOvw.jpg,"In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman."
3130,99165,9586.0,https://image.tmdb.org/t/p/w500/pdrPrygZ5dVKi8UxrUXMmq1k2iO.jpg,"After his mistress runs over a black teen, a Wall Street hotshot sees his life unravel in the spotlight; A down-and-out reporter breaks the story and opportunists clamber to use it to their advantage."
3133,15863,33015.0,https://image.tmdb.org/t/p/w500/chZ6GbfTIKgD6nYmUKZScDAnIo8.jpg,With little luck at keeping a job in the city a New Yorker tries work in the country and eventually finds his way leading a herd of cattle to the West Coast.
3134,28950,777.0,https://image.tmdb.org/t/p/w500/lWg41zE0FVixkNsFgxnlRyvDYv9.jpg,"A group of French soldiers, including the patrician Captain de Boeldieu and the working-class Lieutenant Maréchal, grapple with their own class differences after being captured and held in a World War I German prison camp. When the men are transferred to a high-security fortress, they must concoct a plan to escape beneath the watchful eye of aristocratic German officer von Rauffenstein, who has formed an unexpected bond with de Boeldieu."
3135,79239,21887.0,https://image.tmdb.org/t/p/w500/YWbASptY42d38T8GLeiQln6s09.jpg,"As he approaches manhood, Ben Meechum struggles to win the approval of his demanding alpha male father, an aggressively competitive, but frustrated marine pilot."
3136,50558,5652.0,https://image.tmdb.org/t/p/w500/gmjihTFH7ROwJuthIZvoLC99AtS.jpg,"Released two years after James Dean's death, this documentary chronicles his short life and career via black-and-white still photographs, interviews with the aunt and uncle who raised him, his paternal grandparents, a New York City cabdriver friend, the owner of his favorite Los Angeles restaurant, outtakes from East of Eden, footage of the opening night of Giant, and Dean's ironic PSA for safe driving."
3138,96171,32331.0,https://image.tmdb.org/t/p/w500/pwl2DNSO4nnOYUTMubBC2DpMpOQ.jpg,"Billy Wyatt (Harmon), a former high school and minor-league baseball baseball player receives a telephone call from his mother revealing that his former child-sitter, and later in his teens, his first love, Katie Chandler (Foster), has died. Wyatt returns home to deal with this tragedy reminescing over his childhood growing up with his father, Katie and best friend Alan Appleby."
3140,14538,32628.0,https://image.tmdb.org/t/p/w500/khadgoKp9eLBY4t0KcST5gzddk3.jpg,"The rituals of courtship, romantic rivalry, and love play out three times as a man vies with a villain for the girl. In the Stone Age, the rivalry is set off by dinosaurs, a turtle used as a ouija board, and a round of golf with stones. In ancient Rome, the men display their brawn through a chariot race, using dogs instead of horses. In contemporary times, the man finds himself overcome by modernity, including a very fragile car."
3141,100828,32669.0,https://image.tmdb.org/t/p/w500/5s4QSHgu3GvcBeZ4AqagMIULhyw.jpg,"Real estate developer Jake Berman hires private investigator and war veteran Jake Gittes for some run-of-the-mill matrimonial work. After Berman shoots his wife's lover, who happens to be his business partner, Gittes is drawn into a web of conspiracy and deceit involving the oil reserves beneath Los Angeles. While investigating, Gittes hears a voice from his past that causes him to revisit a traumatic case in Chinatown."
3142,96328,18161.0,https://image.tmdb.org/t/p/w500/h78np6cU2cZCs9YPpvP5vz0SA7f.jpg,"A concert movie on an unprecedented scale, Rattle And Hum captures U2 - on and off the stage - during their triumphant Joshua Tree tour. From the giant technicolour stadium celebrations to the black-and-white intensity of the indoor shows, this is U2 at their best. Follow the group across America, exploring new influences, playing with the legendary B.B. King from Dublin to Graceland."
3143,63056,31681.0,https://image.tmdb.org/t/p/w500/kEiJRrDP6m0o96v7n2UMtad4sAF.jpg,"During World War II, a shot-down American pilot and a marooned Japanese navy captain find themselves stranded on the same small uninhabited island in the Pacific Ocean."
3144,60463,33666.0,https://image.tmdb.org/t/p/w500/AtTSQGd3QXmU8JxaZFNibXhbBIM.jpg,"Bruce, the owner of an aerospace company, is infatuated with Jennifer and hires her to be his biographer so that he can be near her and win her affections. Is she actually a Russian spy trying to obtain aerospace secrets?"
3145,150216,32274.0,https://image.tmdb.org/t/p/w500/d8LJWY8kaAIlfMiQLOGglL8VqVT.jpg,"A true story of politics and art in the 1930s USA, centered around a leftist musical drama and attempts to stop its production."
3146,205000,10402.0,https://image.tmdb.org/t/p/w500/w0UKAcY4fAPuQW2GhAoIMwutIA5.jpg,"Deuce Bigalow is a less than attractive, down on his luck aquarium cleaner. One day he wrecks the house of a gigolo and needs quick money to repair it. The only way he can make it is to become a gigolo himself, taking on an unusual mix of female clients. He encounters a couple of problems, though. He falls in love with one of his unusual clients, and a sleazy police officer is hot on his trail."
3147,120689,497.0,https://image.tmdb.org/t/p/w500/8VG8fDNiy50H4FedGwdSVUPoaJe.jpg,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution."
3148,124315,1715.0,https://image.tmdb.org/t/p/w500/qAECAgqjSFRVZzEEGbFAZqZNiDh.jpg,"Homer is an orphan who was never adopted, becoming the favorite of orphanage director Dr. Larch. Dr. Larch imparts his full medical knowledge on Homer, who becomes a skilled, albeit unlicensed, physician. But Homer yearns for a self-chosen life outside the orphanage. What will Homer learn about life and love in the cider house? What of the destiny that Dr. Larch has planned for him?"
3150,141974,42739.0,https://image.tmdb.org/t/p/w500/9kaSTeW12yEwEapZ6PnYUPz6GDX.jpg,"An alienated teenager, saddened that he has moved away from London, must find a way to deal with a dark family secret."
3152,67328,25188.0,https://image.tmdb.org/t/p/w500/7NYePZc0lZrRomtmQsjOJMePTEb.jpg,"High school seniors and best friends, Sonny and Duane, live in a dying Texas town. The handsome Duane is dating a local beauty, while Sonny is having an affair with the coach's wife. As graduation nears and both boys contemplate their futures, Duane eyes the army and Sonny takes over a local business. Each struggles to figure out if he can escape this dead-end town and build a better life somewhere else."
3153,51337,15515.0,https://image.tmdb.org/t/p/w500/rK5ceoe5d3K8cTzEoOnuRNA6Xt9.jpg,"When a princess is shrunken by an evil wizard, Sinbad must undertake a quest to an island of monsters to cure her and prevent a war."
3155,166485,1439.0,https://image.tmdb.org/t/p/w500/PIlOkljucv7HnvATbn4JwrAvSn.jpg,The story of the romance between the King of Siam (now Thailand) and the widowed British school teacher Anna Leonowens during the 1860s. Anna teaches the children and becomes romanced by the King. She convinces him that a man can be loved by just one woman.
3156,182789,2277.0,https://image.tmdb.org/t/p/w500/wrs23eO0VEWwOQpXoOasMnlW9Y4.jpg,"Richard Martin buys a gift, a new NDR-114 robot. The product is named Andrew by the youngest of the family's children. ""Bicentennial Man"" follows the life and times of Andrew, a robot purchased as a household appliance programmed to perform menial tasks. As Andrew begins to experience emotions and creative thought, the Martin family soon discovers they don't have an ordinary robot."
3157,164912,10137.0,https://image.tmdb.org/t/p/w500/jwydlxxLPVxM5uCfJybEsANzvvg.jpg,"The adventures of a heroic and debonair stalwart mouse named Stuart Little with human qualities, who faces some comic misadventures while living with a human family as their child."
3158,162866,10387.0,https://image.tmdb.org/t/p/w500/hroNcPp2cn6mMWcYpkEud2GY78f.jpg,"In pre-unified China, the King of Qin sends his concubine to a rival kingdom to produce an assassin for a political plot, but as the king's cruelty mounts she finds her loyalty faltering."
3159,120910,49948.0,https://image.tmdb.org/t/p/w500/5rwAtUaKEK48CPUijVfVU0IPKPZ.jpg,"Blending lively music and brilliant animation, this sequel to the original 'Fantasia' restores 'The Sorcerer's Apprentice' and adds seven new shorts."
3160,175880,334.0,https://image.tmdb.org/t/p/w500/uq2u8HgtLFJkjNq2kHb2jvipIPT.jpg,"On one random day in the San Fernando Valley, a dying father, a young wife, a male caretaker, a famous lost son, a police officer in love, a boy genius, an ex-boy genius, a game show host and an estranged daughter will each become part of a dazzling multiplicity of plots, but one story."
3161,119079,30237.0,https://image.tmdb.org/t/p/w500/wqI9NPJfTwD6ggEL7jdVCdJFc0m.jpg,"In the opulent St. Petersburg of the Empire period, Eugene Onegin is a jaded but dashing aristocrat – a man often lacking in empathy, who suffers from restlessness, melancholy and, finally, regret. Through his best friend Lensky, Onegin is introduced to the young Tatiana. A passionate and virtuous girl, she soon falls hopelessly under the spell of the aloof newcomer and professes her love for him"
